rule_id,rule_name,severity,MunID,Municipality,Property Class,Tax Ratio,base_lt_rate,LT/ST Tax Rate,expected_rate,detail
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Office Building,1.94352,0.01946508,0.03664286,0.0378307722816,Office Building LT rate 0.036643 does not equal residential base 0.019465 * tax ratio 1.9435 = 0.037831
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Office Building,1.94352,0.01946508,0.06107144,0.0378307722816,Office Building LT rate 0.061071 does not equal residential base 0.019465 * tax ratio 1.9435 = 0.037831
R06,Within-municipality rate consistency,warning,53005,Greater Sudbury C,Industrial,3.536525,0.01209887,0.04177412,0.04278795622675,Industrial LT rate 0.041774 does not equal residential base 0.012099 * tax ratio 3.5365 = 0.042788
R06,Within-municipality rate consistency,warning,53005,Greater Sudbury C,Industrial,3.536525,0.01209887,0.04177412,0.04278795622675,Industrial LT rate 0.041774 does not equal residential base 0.012099 * tax ratio 3.5365 = 0.042788
R06,Within-municipality rate consistency,warning,53005,Greater Sudbury C,Large Industrial,4.105129,0.01209887,0.04849059,0.049667422104229995,Large Industrial LT rate 0.048491 does not equal residential base 0.012099 * tax ratio 4.1051 = 0.049667
R06,Within-municipality rate consistency,warning,56031,Iroquois Falls T,Industrial,2.255334,0.02286991,0.05059453,0.051579285599939996,Industrial LT rate 0.050595 does not equal residential base 0.02287 * tax ratio 2.2553 = 0.051579
R06,Within-municipality rate consistency,warning,56031,Iroquois Falls T,Industrial,2.255334,0.02286991,0.05059453,0.051579285599939996,Industrial LT rate 0.050595 does not equal residential base 0.02287 * tax ratio 2.2553 = 0.051579
R06,Within-municipality rate consistency,warning,56031,Iroquois Falls T,Large Industrial,5.19979,0.02286991,0.11664832,0.1189187293189,Large Industrial LT rate 0.116648 does not equal residential base 0.02287 * tax ratio 5.1998 = 0.118919
R06,Within-municipality rate consistency,warning,54042,James Tp,Multi-Residential,2.5204180000000003,0.01042908,0.02523453,0.026285640955440004,Multi-Residential LT rate 0.025235 does not equal residential base 0.010429 * tax ratio 2.5204 = 0.026286
R06,Within-municipality rate consistency,warning,54042,James Tp,Commercial,2.791014,0.01042908,0.02852572,0.02910770828712,Commercial LT rate 0.028526 does not equal residential base 0.010429 * tax ratio 2.791 = 0.029108
R06,Within-municipality rate consistency,warning,54042,James Tp,Industrial,4.8922,0.01042908,0.05000102,0.051021145176,Industrial LT rate 0.050001 does not equal residential base 0.010429 * tax ratio 4.8922 = 0.051021
R06,Within-municipality rate consistency,warning,54042,James Tp,Industrial,4.8922,0.01042908,0.05000102,0.051021145176,Industrial LT rate 0.050001 does not equal residential base 0.010429 * tax ratio 4.8922 = 0.051021
R06,Within-municipality rate consistency,warning,54042,James Tp,Large Industrial,7.453106,0.01042908,0.07617492,0.07772903872248,Large Industrial LT rate 0.076175 does not equal residential base 0.010429 * tax ratio 7.4531 = 0.077729
R06,Within-municipality rate consistency,warning,60011,Kenora C,Commercial,2.081701,0.01309035,0.02661628,0.027250194685349997,Commercial LT rate 0.026616 does not equal residential base 0.01309 * tax ratio 2.0817 = 0.02725
R06,Within-municipality rate consistency,warning,60011,Kenora C,Commercial,2.081701,0.01309035,0.02661628,0.027250194685349997,Commercial LT rate 0.026616 does not equal residential base 0.01309 * tax ratio 2.0817 = 0.02725
R06,Within-municipality rate consistency,warning,60011,Kenora C,Parking Lot,1.711177,0.01309035,0.02187882,0.02239990584195,Parking Lot LT rate 0.021879 does not equal residential base 0.01309 * tax ratio 1.7112 = 0.0224
R06,Within-municipality rate consistency,warning,60011,Kenora C,Office Building,2.515621,0.01309035,0.03216431,0.03293035935735,Office Building LT rate 0.032164 does not equal residential base 0.01309 * tax ratio 2.5156 = 0.03293
R06,Within-municipality rate consistency,warning,60011,Kenora C,Shopping Centre,2.957558,0.01309035,0.03781484,0.0387154693653,Shopping Centre LT rate 0.037815 does not equal residential base 0.01309 * tax ratio 2.9576 = 0.038715
R06,Within-municipality rate consistency,warning,60011,Kenora C,Industrial,2.311719,0.01309035,0.02955724,0.03026121081165,Industrial LT rate 0.029557 does not equal residential base 0.01309 * tax ratio 2.3117 = 0.030261
R06,Within-municipality rate consistency,warning,60011,Kenora C,Industrial,2.311719,0.01309035,0.02955724,0.03026121081165,Industrial LT rate 0.029557 does not equal residential base 0.01309 * tax ratio 2.3117 = 0.030261
R06,Within-municipality rate consistency,warning,60011,Kenora C,Large Industrial,3.006908,0.01309035,0.03844581,0.039361478137800006,Large Industrial LT rate 0.038446 does not equal residential base 0.01309 * tax ratio 3.0069 = 0.039361
R06,Within-municipality rate consistency,warning,52003,Killarney M,Commercial,1.7740960000000001,0.00847388,0.0108298,0.01503347661248,Commercial LT rate 0.01083 does not equal residential base 0.008474 * tax ratio 1.7741 = 0.015033
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Industrial,3.801845,0.019802,0.01377492,0.07528413469,Industrial LT rate 0.013775 does not equal residential base 0.019802 * tax ratio 3.8018 = 0.075284
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Industrial,3.801845,0.019802,0.01377492,0.07528413469,Industrial LT rate 0.013775 does not equal residential base 0.019802 * tax ratio 3.8018 = 0.075284
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Large Industrial,3.801845,0.019802,0.01377492,0.07528413469,Large Industrial LT rate 0.013775 does not equal residential base 0.019802 * tax ratio 3.8018 = 0.075284
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Large Industrial,3.801845,0.019802,0.15305471,0.07528413469,Large Industrial LT rate 0.153055 does not equal residential base 0.019802 * tax ratio 3.8018 = 0.075284
R06,Within-municipality rate consistency,warning,56077,Mattice - Val Cote Tp,Commercial,2.068258,0.01655567,0.03355958,0.034241396922860004,Commercial LT rate 0.03356 does not equal residential base 0.016556 * tax ratio 2.0683 = 0.034241
R06,Within-municipality rate consistency,warning,9030,Mississippi Mills M,Multi-Residential,2.021461,0.005642,0.0114809,0.011405082962000001,Multi-Residential LT rate 0.011481 does not equal residential base 0.005642 * tax ratio 2.0215 = 0.011405
R06,Within-municipality rate consistency,warning,52031,Nairn and Hyman Tp,Industrial,4.026913,0.0138506,0.05409934,0.0557751611978,Industrial LT rate 0.054099 does not equal residential base 0.013851 * tax ratio 4.0269 = 0.055775
R06,Within-municipality rate consistency,warning,52031,Nairn and Hyman Tp,Large Industrial,4.026913,0.0138506,0.05409934,0.0557751611978,Large Industrial LT rate 0.054099 does not equal residential base 0.013851 * tax ratio 4.0269 = 0.055775
R06,Within-municipality rate consistency,warning,26043,Niagara Falls C,Residential,1.0,0.00549999,0.00609864,0.00549999,Residential LT rate 0.006099 does not equal residential base 0.0055 * tax ratio 1.0 = 0.0055
R06,Within-municipality rate consistency,warning,26043,Niagara Falls C,Commercial,1.7349,0.00549999,0.01058054,0.009541932651,Commercial LT rate 0.010581 does not equal residential base 0.0055 * tax ratio 1.7349 = 0.009542
R06,Within-municipality rate consistency,warning,26043,Niagara Falls C,Industrial,2.63,0.00549999,0.01603943,0.014464973699999998,Industrial LT rate 0.016039 does not equal residential base 0.0055 * tax ratio 2.63 = 0.014465
R06,Within-municipality rate consistency,warning,43052,Orillia C,Commercial,1.833,0.01302684,0.02031865,0.023878197719999997,Commercial LT rate 0.020319 does not equal residential base 0.013027 * tax ratio 1.833 = 0.023878
R06,Within-municipality rate consistency,warning,43052,Orillia C,Commercial,1.833,0.01302684,0.04323117,0.023878197719999997,Commercial LT rate 0.043231 does not equal residential base 0.013027 * tax ratio 1.833 = 0.023878
R06,Within-municipality rate consistency,warning,43052,Orillia C,Commercial,1.833,0.01302684,0.02031865,0.023878197719999997,Commercial LT rate 0.020319 does not equal residential base 0.013027 * tax ratio 1.833 = 0.023878
R06,Within-municipality rate consistency,warning,43052,Orillia C,Commercial,1.833,0.01302684,0.04323117,0.023878197719999997,Commercial LT rate 0.043231 does not equal residential base 0.013027 * tax ratio 1.833 = 0.023878
R06,Within-municipality rate consistency,warning,43052,Orillia C,Parking Lot,1.833,0.01302684,0.02031865,0.023878197719999997,Parking Lot LT rate 0.020319 does not equal residential base 0.013027 * tax ratio 1.833 = 0.023878
R06,Within-municipality rate consistency,warning,43052,Orillia C,Office Building,1.833,0.01302684,0.02031865,0.023878197719999997,Office Building LT rate 0.020319 does not equal residential base 0.013027 * tax ratio 1.833 = 0.023878
R06,Within-municipality rate consistency,warning,43052,Orillia C,Shopping Centre,1.833,0.01302684,0.02031865,0.023878197719999997,Shopping Centre LT rate 0.020319 does not equal residential base 0.013027 * tax ratio 1.833 = 0.023878
R06,Within-municipality rate consistency,warning,43052,Orillia C,Shopping Centre,1.833,0.01302684,0.04323117,0.023878197719999997,Shopping Centre LT rate 0.043231 does not equal residential base 0.013027 * tax ratio 1.833 = 0.023878
R06,Within-municipality rate consistency,warning,31008,Perth South Tp,Pipeline,1.9691999999999998,0.00469196,0.00769059,0.009239407631999999,Pipeline LT rate 0.007691 does not equal residential base 0.004692 * tax ratio 1.9692 = 0.009239
R06,Within-municipality rate consistency,warning,9021,Perth T,Multi-Residential,2.021461,0.00910543,0.01754913,0.018406271633229998,Multi-Residential LT rate 0.017549 does not equal residential base 0.009105 * tax ratio 2.0215 = 0.018406
R06,Within-municipality rate consistency,warning,60049,Pickle Lake Tp,Industrial,1.138026,0.03186146,0.03504761,0.036259169877960004,Industrial LT rate 0.035048 does not equal residential base 0.031861 * tax ratio 1.138 = 0.036259
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Industrial,3.49886,0.01444026,0.03702306,0.0505244481036,Industrial LT rate 0.037023 does not equal residential base 0.01444 * tax ratio 3.4989 = 0.050524
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Industrial,3.49886,0.01444026,0.05183228,0.0505244481036,Industrial LT rate 0.051832 does not equal residential base 0.01444 * tax ratio 3.4989 = 0.050524
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Industrial,3.49886,0.01444026,0.03702306,0.0505244481036,Industrial LT rate 0.037023 does not equal residential base 0.01444 * tax ratio 3.4989 = 0.050524
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Large Industrial,3.49886,0.01444026,0.03702306,0.0505244481036,Large Industrial LT rate 0.037023 does not equal residential base 0.01444 * tax ratio 3.4989 = 0.050524
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Large Industrial,3.49886,0.01444026,0.05183228,0.0505244481036,Large Industrial LT rate 0.051832 does not equal residential base 0.01444 * tax ratio 3.4989 = 0.050524
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Commercial,2.015884,0.01498196,0.02956232,0.03020189345264,Commercial LT rate 0.029562 does not equal residential base 0.014982 * tax ratio 2.0159 = 0.030202
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Commercial,2.015884,0.01498196,0.02956232,0.03020189345264,Commercial LT rate 0.029562 does not equal residential base 0.014982 * tax ratio 2.0159 = 0.030202
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Parking Lot,1.4904009999999999,0.01498196,0.02185627,0.02232912816596,Parking Lot LT rate 0.021856 does not equal residential base 0.014982 * tax ratio 1.4904 = 0.022329
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Office Building,2.802426,0.01498196,0.04109672,0.04198583423496,Office Building LT rate 0.041097 does not equal residential base 0.014982 * tax ratio 2.8024 = 0.041986
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Shopping Centre,2.139993,0.01498196,0.03138234,0.032061289526280005,Shopping Centre LT rate 0.031382 does not equal residential base 0.014982 * tax ratio 2.14 = 0.032061
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Office Building,2.802426,0.01498196,0.04109672,0.04198583423496,Office Building LT rate 0.041097 does not equal residential base 0.014982 * tax ratio 2.8024 = 0.041986
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Industrial,4.335648,0.01498196,0.06358096,0.06495650491008,Industrial LT rate 0.063581 does not equal residential base 0.014982 * tax ratio 4.3356 = 0.064957
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Industrial,4.335648,0.01498196,0.06358096,0.06495650491008,Industrial LT rate 0.063581 does not equal residential base 0.014982 * tax ratio 4.3356 = 0.064957
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Large Industrial,7.700229,0.01498196,0.11292151,0.11536452286884001,Large Industrial LT rate 0.112922 does not equal residential base 0.014982 * tax ratio 7.7002 = 0.115365
R06,Within-municipality rate consistency,warning,9004,Smiths Falls ST,Industrial,2.5421110000000002,0.01735537,0.0380382,0.04411927698607,Industrial LT rate 0.038038 does not equal residential base 0.017355 * tax ratio 2.5421 = 0.044119
R06,Within-municipality rate consistency,warning,34021,St Thomas C,Multi-Residential,2.036651,0.01468847,0.02922191,0.02991528711397,Multi-Residential LT rate 0.029222 does not equal residential base 0.014688 * tax ratio 2.0367 = 0.029915
R06,Within-municipality rate consistency,warning,48069,Temagami M,Industrial,0.849974,0.008832,0.00707,0.007506970367999999,Industrial LT rate 0.00707 does not equal residential base 0.008832 * tax ratio 0.85 = 0.007507
R06,Within-municipality rate consistency,warning,48069,Temagami M,Industrial,0.849974,0.008832,0.00707,0.007506970367999999,Industrial LT rate 0.00707 does not equal residential base 0.008832 * tax ratio 0.85 = 0.007507
R06,Within-municipality rate consistency,warning,48069,Temagami M,"Industrial, NConstr.",0.849974,0.008832,0.00707,0.007506970367999999,"Industrial, NConstr. LT rate 0.00707 does not equal residential base 0.008832 * tax ratio 0.85 = 0.007507"
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Multi-Residential,2.252571,0.0119942,0.0260618,0.0270177870882,Multi-Residential LT rate 0.026062 does not equal residential base 0.011994 * tax ratio 2.2526 = 0.027018
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Commercial,2.025225,0.0119942,0.0238612,0.024290953695,Commercial LT rate 0.023861 does not equal residential base 0.011994 * tax ratio 2.0252 = 0.024291
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Commercial,2.025225,0.0119942,0.0238612,0.024290953695,Commercial LT rate 0.023861 does not equal residential base 0.011994 * tax ratio 2.0252 = 0.024291
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Parking Lot,2.025225,0.0119942,0.0238612,0.024290953695,Parking Lot LT rate 0.023861 does not equal residential base 0.011994 * tax ratio 2.0252 = 0.024291
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Shopping Centre,2.025225,0.0119942,0.0238612,0.024290953695,Shopping Centre LT rate 0.023861 does not equal residential base 0.011994 * tax ratio 2.0252 = 0.024291
R06,Within-municipality rate consistency,warning,58054,Terrace Bay Tp,Large Industrial,2.775465,0.02964364,0.0804276,0.0822748852926,Large Industrial LT rate 0.080428 does not equal residential base 0.029644 * tax ratio 2.7755 = 0.082275
R06,Within-municipality rate consistency,warning,20002,Toronto C,Multi-Residential,1.963498,0.00506079,0.00967784,0.00993685104342,Multi-Residential LT rate 0.009678 does not equal residential base 0.005061 * tax ratio 1.9635 = 0.009937
R06,Within-municipality rate consistency,warning,20002,Toronto C,Commercial,2.581835,0.00506079,0.01280528,0.013066124749649998,Commercial LT rate 0.012805 does not equal residential base 0.005061 * tax ratio 2.5818 = 0.013066
R06,Within-municipality rate consistency,warning,20002,Toronto C,Commercial,2.581835,0.00506079,0.01280528,0.013066124749649998,Commercial LT rate 0.012805 does not equal residential base 0.005061 * tax ratio 2.5818 = 0.013066
R06,Within-municipality rate consistency,warning,20002,Toronto C,Parking Lot,2.581835,0.00506079,0.01280528,0.013066124749649998,Parking Lot LT rate 0.012805 does not equal residential base 0.005061 * tax ratio 2.5818 = 0.013066
R06,Within-municipality rate consistency,warning,20002,Toronto C,Office Building,2.581835,0.00506079,0.01280528,0.013066124749649998,Office Building LT rate 0.012805 does not equal residential base 0.005061 * tax ratio 2.5818 = 0.013066
R06,Within-municipality rate consistency,warning,20002,Toronto C,Shopping Centre,2.581835,0.00506079,0.01280528,0.013066124749649998,Shopping Centre LT rate 0.012805 does not equal residential base 0.005061 * tax ratio 2.5818 = 0.013066
R06,Within-municipality rate consistency,warning,20002,Toronto C,Prof. Sports Facility,2.581835,0.00506079,0.01280528,0.013066124749649998,Prof. Sports Facility LT rate 0.012805 does not equal residential base 0.005061 * tax ratio 2.5818 = 0.013066
R06,Within-municipality rate consistency,warning,20002,Toronto C,Office Building,2.581835,0.00506079,0.01280528,0.013066124749649998,Office Building LT rate 0.012805 does not equal residential base 0.005061 * tax ratio 2.5818 = 0.013066
