rule_id,rule_name,severity,MunID,Municipality,Property Class,Tax Ratio,base_lt_rate,LT/ST Tax Rate,expected_rate,detail
R06,Within-municipality rate consistency,warning,47096,Deep River T,"Industrial, NConstr.",2.851674,0.00995052,0.02752383,0.02837563917048,"Industrial, NConstr. LT rate 0.027524 does not equal residential base 0.009951 * tax ratio 2.8517 = 0.028376"
R06,Within-municipality rate consistency,warning,58034,Dorion Tp,Commercial,2.503378,0.01222079,0.03043848,0.03059325682862,Commercial LT rate 0.030438 does not equal residential base 0.012221 * tax ratio 2.5034 = 0.030593
R06,Within-municipality rate consistency,warning,9007,Drummond-North Elmsley Tp,Multi-Residential,2.157514,0.00387367,0.00819141,0.008357497256379999,Multi-Residential LT rate 0.008191 does not equal residential base 0.003874 * tax ratio 2.1575 = 0.008357
R06,Within-municipality rate consistency,warning,60042,Ear Falls Tp,Large Industrial,4.364385,0.0217477,0.09440077,0.0949153356645,Large Industrial LT rate 0.094401 does not equal residential base 0.021748 * tax ratio 4.3644 = 0.094915
R06,Within-municipality rate consistency,warning,52026,Espanola T,Multi-Residential,2.0,0.01511116,0.03049711,0.03022232,Multi-Residential LT rate 0.030497 does not equal residential base 0.015111 * tax ratio 2.0 = 0.030222
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Multi-Residential,2.419302,0.01750367,0.04024262,0.04234666383834,Multi-Residential LT rate 0.040243 does not equal residential base 0.017504 * tax ratio 2.4193 = 0.042347
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Commercial,1.94352,0.01750367,0.03294645,0.034018732718399995,Commercial LT rate 0.032946 does not equal residential base 0.017504 * tax ratio 1.9435 = 0.034019
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Commercial,1.94352,0.01750367,0.05491077,0.034018732718399995,Commercial LT rate 0.054911 does not equal residential base 0.017504 * tax ratio 1.9435 = 0.034019
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Commercial,1.94352,0.01750367,0.03294645,0.034018732718399995,Commercial LT rate 0.032946 does not equal residential base 0.017504 * tax ratio 1.9435 = 0.034019
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Office Building,1.94352,0.01750367,0.03294645,0.034018732718399995,Office Building LT rate 0.032946 does not equal residential base 0.017504 * tax ratio 1.9435 = 0.034019
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Industrial,2.71174,0.01750367,0.04628622,0.047465402085799996,Industrial LT rate 0.046286 does not equal residential base 0.017504 * tax ratio 2.7117 = 0.047465
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Industrial,2.71174,0.01750367,0.04628622,0.047465402085799996,Industrial LT rate 0.046286 does not equal residential base 0.017504 * tax ratio 2.7117 = 0.047465
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Large Industrial,6.954301,0.01750367,0.11870174,0.12172578978467,Large Industrial LT rate 0.118702 does not equal residential base 0.017504 * tax ratio 6.9543 = 0.121726
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,"Commercial, NConstr.",1.94352,0.01750367,0.03294645,0.034018732718399995,"Commercial, NConstr. LT rate 0.032946 does not equal residential base 0.017504 * tax ratio 1.9435 = 0.034019"
R06,Within-municipality rate consistency,warning,11010,Greater Napanee T,Farmland,0.25,0.005531,0.001363,0.00138275,Farmland LT rate 0.001363 does not equal residential base 0.005531 * tax ratio 0.25 = 0.001383
R06,Within-municipality rate consistency,warning,53005,Greater Sudbury C,Industrial,3.7263260000000002,0.01075202,0.03935674,0.04006553167852,Industrial LT rate 0.039357 does not equal residential base 0.010752 * tax ratio 3.7263 = 0.040066
R06,Within-municipality rate consistency,warning,53005,Greater Sudbury C,Industrial,3.7263260000000002,0.01075202,0.03935674,0.04006553167852,Industrial LT rate 0.039357 does not equal residential base 0.010752 * tax ratio 3.7263 = 0.040066
R06,Within-municipality rate consistency,warning,53005,Greater Sudbury C,Large Industrial,4.325445,0.01075202,0.04568453,0.0465072711489,Large Industrial LT rate 0.045685 does not equal residential base 0.010752 * tax ratio 4.3254 = 0.046507
R06,Within-municipality rate consistency,warning,53005,Greater Sudbury C,"Industrial, NConstr.",3.7263260000000002,0.01075202,0.03935674,0.04006553167852,"Industrial, NConstr. LT rate 0.039357 does not equal residential base 0.010752 * tax ratio 3.7263 = 0.040066"
R06,Within-municipality rate consistency,warning,53005,Greater Sudbury C,"Large Ind., NConstr.",4.325445,0.01075202,0.04568453,0.0465072711489,"Large Ind., NConstr. LT rate 0.045685 does not equal residential base 0.010752 * tax ratio 4.3254 = 0.046507"
R06,Within-municipality rate consistency,warning,47098,"Head, Clara and Maria Tp",Industrial,2.851674,0.00239684,0.00663171,0.0068350063101599995,Industrial LT rate 0.006632 does not equal residential base 0.002397 * tax ratio 2.8517 = 0.006835
R06,Within-municipality rate consistency,warning,47098,"Head, Clara and Maria Tp",Industrial,2.851674,0.00239684,0.00663171,0.0068350063101599995,Industrial LT rate 0.006632 does not equal residential base 0.002397 * tax ratio 2.8517 = 0.006835
R06,Within-municipality rate consistency,warning,56031,Iroquois Falls T,Multi-Residential,2.129439,0.02061248,0.04255886,0.04389301879872,Multi-Residential LT rate 0.042559 does not equal residential base 0.020612 * tax ratio 2.1294 = 0.043893
R06,Within-municipality rate consistency,warning,56031,Iroquois Falls T,Industrial,2.365152,0.02061248,0.04801073,0.04875164829696,Industrial LT rate 0.048011 does not equal residential base 0.020612 * tax ratio 2.3652 = 0.048752
R06,Within-municipality rate consistency,warning,56031,Iroquois Falls T,Industrial,2.365152,0.02061248,0.04801073,0.04875164829696,Industrial LT rate 0.048011 does not equal residential base 0.020612 * tax ratio 2.3652 = 0.048752
R06,Within-municipality rate consistency,warning,56031,Iroquois Falls T,Large Industrial,5.45298,0.02061248,0.11069122,0.1123994411904,Large Industrial LT rate 0.110691 does not equal residential base 0.020612 * tax ratio 5.453 = 0.112399
R06,Within-municipality rate consistency,warning,56031,Iroquois Falls T,"Industrial, NConstr.",2.365152,0.02061248,0.04801073,0.04875164829696,"Industrial, NConstr. LT rate 0.048011 does not equal residential base 0.020612 * tax ratio 2.3652 = 0.048752"
R06,Within-municipality rate consistency,warning,60011,Kenora C,Commercial,2.156705,0.01184247,0.02528132,0.025540714261350003,Commercial LT rate 0.025281 does not equal residential base 0.011842 * tax ratio 2.1567 = 0.025541
R06,Within-municipality rate consistency,warning,60011,Kenora C,Commercial,2.156705,0.01184247,0.02528132,0.025540714261350003,Commercial LT rate 0.025281 does not equal residential base 0.011842 * tax ratio 2.1567 = 0.025541
R06,Within-municipality rate consistency,warning,60011,Kenora C,Parking Lot,1.772832,0.01184247,0.02078148,0.02099470977504,Parking Lot LT rate 0.020781 does not equal residential base 0.011842 * tax ratio 1.7728 = 0.020995
R06,Within-municipality rate consistency,warning,60011,Kenora C,Office Building,2.60626,0.01184247,0.03055109,0.0308645558622,Office Building LT rate 0.030551 does not equal residential base 0.011842 * tax ratio 2.6063 = 0.030865
R06,Within-municipality rate consistency,warning,60011,Kenora C,Shopping Centre,3.06412,0.01184247,0.03591822,0.0362867491764,Shopping Centre LT rate 0.035918 does not equal residential base 0.011842 * tax ratio 3.0641 = 0.036287
R06,Within-municipality rate consistency,warning,60011,Kenora C,"Commercial, NConstr.",2.156705,0.01184247,0.02528132,0.025540714261350003,"Commercial, NConstr. LT rate 0.025281 does not equal residential base 0.011842 * tax ratio 2.1567 = 0.025541"
R06,Within-municipality rate consistency,warning,52003,Killarney M,Commercial,1.7740960000000001,0.00781525,0.00987448,0.013865003764,Commercial LT rate 0.009874 does not equal residential base 0.007815 * tax ratio 1.7741 = 0.013865
R06,Within-municipality rate consistency,warning,52003,Killarney M,"Commercial, NConstr.",1.7740960000000001,0.00781525,0.00987448,0.013865003764,"Commercial, NConstr. LT rate 0.009874 does not equal residential base 0.007815 * tax ratio 1.7741 = 0.013865"
R06,Within-municipality rate consistency,warning,52003,Killarney M,"Commercial, NConstr.",1.7740960000000001,0.00781525,0.01645747,0.013865003764,"Commercial, NConstr. LT rate 0.016457 does not equal residential base 0.007815 * tax ratio 1.7741 = 0.013865"
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Commercial,2.085289,0.02075087,0.04147576,0.04327156095143,Commercial LT rate 0.041476 does not equal residential base 0.020751 * tax ratio 2.0853 = 0.043272
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Commercial,2.085289,0.02075087,0.04147576,0.04327156095143,Commercial LT rate 0.041476 does not equal residential base 0.020751 * tax ratio 2.0853 = 0.043272
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Parking Lot,2.085289,0.02075087,0.04147576,0.04327156095143,Parking Lot LT rate 0.041476 does not equal residential base 0.020751 * tax ratio 2.0853 = 0.043272
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Shopping Centre,2.085289,0.02075087,0.04147576,0.04327156095143,Shopping Centre LT rate 0.041476 does not equal residential base 0.020751 * tax ratio 2.0853 = 0.043272
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Industrial,4.012793,0.02075087,0.03005949,0.08326894587991002,Industrial LT rate 0.030059 does not equal residential base 0.020751 * tax ratio 4.0128 = 0.083269
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Industrial,4.012793,0.02075087,0.33399439,0.08326894587991002,Industrial LT rate 0.333994 does not equal residential base 0.020751 * tax ratio 4.0128 = 0.083269
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,Industrial,4.012793,0.02075087,0.03005949,0.08326894587991002,Industrial LT rate 0.030059 does not equal residential base 0.020751 * tax ratio 4.0128 = 0.083269
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,"Industrial, NConstr.",4.012793,0.02075087,0.03005949,0.08326894587991002,"Industrial, NConstr. LT rate 0.030059 does not equal residential base 0.020751 * tax ratio 4.0128 = 0.083269"
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,"Industrial, NConstr.",4.012793,0.02075087,0.33399439,0.08326894587991002,"Industrial, NConstr. LT rate 0.333994 does not equal residential base 0.020751 * tax ratio 4.0128 = 0.083269"
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,"Commercial, NConstr.",2.085289,0.02075087,0.04147576,0.04327156095143,"Commercial, NConstr. LT rate 0.041476 does not equal residential base 0.020751 * tax ratio 2.0853 = 0.043272"
R06,Within-municipality rate consistency,warning,54068,Kirkland Lake T,"Office Build., NConstr.",2.085289,0.02075087,0.04147576,0.04327156095143,"Office Build., NConstr. LT rate 0.041476 does not equal residential base 0.020751 * tax ratio 2.0853 = 0.043272"
R06,Within-municipality rate consistency,warning,9033,Lanark Highlands Tp,Multi-Residential,2.157514,0.00539873,0.01157592,0.01164783555722,Multi-Residential LT rate 0.011576 does not equal residential base 0.005399 * tax ratio 2.1575 = 0.011648
R06,Within-municipality rate consistency,warning,47063,Laurentian Valley Tp,Industrial,2.851674,0.00400744,0.01118234,0.011427912454560001,Industrial LT rate 0.011182 does not equal residential base 0.004007 * tax ratio 2.8517 = 0.011428
R06,Within-municipality rate consistency,warning,47063,Laurentian Valley Tp,Industrial,2.851674,0.00400744,0.01118234,0.011427912454560001,Industrial LT rate 0.011182 does not equal residential base 0.004007 * tax ratio 2.8517 = 0.011428
R06,Within-municipality rate consistency,warning,47063,Laurentian Valley Tp,Large Industrial,3.557666,0.00400744,0.01395077,0.014257133035040002,Large Industrial LT rate 0.013951 does not equal residential base 0.004007 * tax ratio 3.5577 = 0.014257
R06,Within-municipality rate consistency,warning,47063,Laurentian Valley Tp,"Industrial, NConstr.",2.851674,0.00400744,0.01118234,0.011427912454560001,"Industrial, NConstr. LT rate 0.011182 does not equal residential base 0.004007 * tax ratio 2.8517 = 0.011428"
R06,Within-municipality rate consistency,warning,47023,Madawaska Valley Tp,Industrial,2.851674,0.0051588,0.01454699,0.0147112158312,Industrial LT rate 0.014547 does not equal residential base 0.005159 * tax ratio 2.8517 = 0.014711
R06,Within-municipality rate consistency,warning,47023,Madawaska Valley Tp,Industrial,2.851674,0.0051588,0.01454699,0.0147112158312,Industrial LT rate 0.014547 does not equal residential base 0.005159 * tax ratio 2.8517 = 0.014711
R06,Within-municipality rate consistency,warning,52007,Markstay-Warren M,Multi-Residential,2.037826,0.01203118,0.0238175,0.02451745141468,Multi-Residential LT rate 0.023818 does not equal residential base 0.012031 * tax ratio 2.0378 = 0.024517
R06,Within-municipality rate consistency,warning,52007,Markstay-Warren M,Commercial,1.981323,0.01203118,0.02315711,0.02383765365114,Commercial LT rate 0.023157 does not equal residential base 0.012031 * tax ratio 1.9813 = 0.023838
R06,Within-municipality rate consistency,warning,52007,Markstay-Warren M,"Commercial, NConstr.",1.981323,0.01203118,0.02315711,0.02383765365114,"Commercial, NConstr. LT rate 0.023157 does not equal residential base 0.012031 * tax ratio 1.9813 = 0.023838"
R06,Within-municipality rate consistency,warning,48021,Mattawa T,Farmland,0.22,0.01916134,0.00221891,0.0042154948,Farmland LT rate 0.002219 does not equal residential base 0.019161 * tax ratio 0.22 = 0.004215
R06,Within-municipality rate consistency,warning,48021,Mattawa T,Managed Forest,0.25,0.01916134,0.002521731,0.004790335,Managed Forest LT rate 0.002522 does not equal residential base 0.019161 * tax ratio 0.25 = 0.00479
R06,Within-municipality rate consistency,warning,48021,Mattawa T,Industrial,1.1703000000000001,0.01916134,0.01180711,0.022424516202000002,Industrial LT rate 0.011807 does not equal residential base 0.019161 * tax ratio 1.1703 = 0.022425
R06,Within-municipality rate consistency,warning,56077,Mattice - Val Cote Tp,Commercial,2.265616,0.01397824,0.0307899,0.03166932419584,Commercial LT rate 0.03079 does not equal residential base 0.013978 * tax ratio 2.2656 = 0.031669
R06,Within-municipality rate consistency,warning,47003,McNab-Braeside Tp,Industrial,2.851674,0.00612359,0.01694653,0.01746248238966,Industrial LT rate 0.016947 does not equal residential base 0.006124 * tax ratio 2.8517 = 0.017462
R06,Within-municipality rate consistency,warning,47003,McNab-Braeside Tp,Industrial,2.851674,0.00612359,0.01694653,0.01746248238966,Industrial LT rate 0.016947 does not equal residential base 0.006124 * tax ratio 2.8517 = 0.017462
R06,Within-municipality rate consistency,warning,47003,McNab-Braeside Tp,"Industrial, NConstr.",2.851674,0.00612359,0.01694653,0.01746248238966,"Industrial, NConstr. LT rate 0.016947 does not equal residential base 0.006124 * tax ratio 2.8517 = 0.017462"
R06,Within-municipality rate consistency,warning,9030,Mississippi Mills M,Multi-Residential,2.157514,0.00516497,0.01101315,0.011143495084579999,Multi-Residential LT rate 0.011013 does not equal residential base 0.005165 * tax ratio 2.1575 = 0.011143
R06,Within-municipality rate consistency,warning,52031,Nairn and Hyman Tp,Industrial,4.13877,0.0125733,0.05152199,0.052037996841,Industrial LT rate 0.051522 does not equal residential base 0.012573 * tax ratio 4.1388 = 0.052038
R06,Within-municipality rate consistency,warning,52031,Nairn and Hyman Tp,Large Industrial,4.13877,0.0125733,0.05152199,0.052037996841,Large Industrial LT rate 0.051522 does not equal residential base 0.012573 * tax ratio 4.1388 = 0.052038
R06,Within-municipality rate consistency,warning,26043,Niagara Falls C,Residential,1.0,0.00434272,0.00487428,0.00434272,Residential LT rate 0.004874 does not equal residential base 0.004343 * tax ratio 1.0 = 0.004343
R06,Within-municipality rate consistency,warning,26043,Niagara Falls C,Commercial,1.7349,0.00434272,0.00845639,0.007534184928,Commercial LT rate 0.008456 does not equal residential base 0.004343 * tax ratio 1.7349 = 0.007534
R06,Within-municipality rate consistency,warning,26043,Niagara Falls C,Industrial,2.63,0.00434272,0.01281937,0.011421353599999998,Industrial LT rate 0.012819 does not equal residential base 0.004343 * tax ratio 2.63 = 0.011421
R06,Within-municipality rate consistency,warning,47068,North Algona-Wilberforce Tp,Industrial,2.851674,0.00656174,0.01829102,0.01871194335276,Industrial LT rate 0.018291 does not equal residential base 0.006562 * tax ratio 2.8517 = 0.018712
R06,Within-municipality rate consistency,warning,47068,North Algona-Wilberforce Tp,Industrial,2.851674,0.00656174,0.01829102,0.01871194335276,Industrial LT rate 0.018291 does not equal residential base 0.006562 * tax ratio 2.8517 = 0.018712
R06,Within-municipality rate consistency,warning,43052,Orillia C,Commercial,1.8495,0.01233517,0.01932361,0.022813896915,Commercial LT rate 0.019324 does not equal residential base 0.012335 * tax ratio 1.8495 = 0.022814
R06,Within-municipality rate consistency,warning,43052,Orillia C,Commercial,1.8495,0.01233517,0.04111406,0.022813896915,Commercial LT rate 0.041114 does not equal residential base 0.012335 * tax ratio 1.8495 = 0.022814
R06,Within-municipality rate consistency,warning,43052,Orillia C,Office Building,1.8495,0.01233517,0.01932361,0.022813896915,Office Building LT rate 0.019324 does not equal residential base 0.012335 * tax ratio 1.8495 = 0.022814
R06,Within-municipality rate consistency,warning,43052,Orillia C,Shopping Centre,1.8495,0.01233517,0.01932361,0.022813896915,Shopping Centre LT rate 0.019324 does not equal residential base 0.012335 * tax ratio 1.8495 = 0.022814
R06,Within-municipality rate consistency,warning,43052,Orillia C,Shopping Centre,1.8495,0.01233517,0.04111406,0.022813896915,Shopping Centre LT rate 0.041114 does not equal residential base 0.012335 * tax ratio 1.8495 = 0.022814
R06,Within-municipality rate consistency,warning,43052,Orillia C,"Commercial, NConstr.",1.8495,0.01233517,0.01932361,0.022813896915,"Commercial, NConstr. LT rate 0.019324 does not equal residential base 0.012335 * tax ratio 1.8495 = 0.022814"
R06,Within-municipality rate consistency,warning,43052,Orillia C,"Commercial, NConstr.",1.8495,0.01233517,0.04111406,0.022813896915,"Commercial, NConstr. LT rate 0.041114 does not equal residential base 0.012335 * tax ratio 1.8495 = 0.022814"
R06,Within-municipality rate consistency,warning,43052,Orillia C,"Office Build., NConstr.",1.8495,0.01233517,0.01932361,0.022813896915,"Office Build., NConstr. LT rate 0.019324 does not equal residential base 0.012335 * tax ratio 1.8495 = 0.022814"
R06,Within-municipality rate consistency,warning,43052,Orillia C,"Shopp. Centre, NConstr.",1.8495,0.01233517,0.01932361,0.022813896915,"Shopp. Centre, NConstr. LT rate 0.019324 does not equal residential base 0.012335 * tax ratio 1.8495 = 0.022814"
R06,Within-municipality rate consistency,warning,47077,Petawawa T,Industrial,2.851674,0.00394567,0.01093389,0.01125176455158,Industrial LT rate 0.010934 does not equal residential base 0.003946 * tax ratio 2.8517 = 0.011252
R06,Within-municipality rate consistency,warning,47077,Petawawa T,Industrial,2.851674,0.00394567,0.01093389,0.01125176455158,Industrial LT rate 0.010934 does not equal residential base 0.003946 * tax ratio 2.8517 = 0.011252
R06,Within-municipality rate consistency,warning,47077,Petawawa T,"Industrial, NConstr.",2.851674,0.00394567,0.01093389,0.01125176455158,"Industrial, NConstr. LT rate 0.010934 does not equal residential base 0.003946 * tax ratio 2.8517 = 0.011252"
R06,Within-municipality rate consistency,warning,60049,Pickle Lake Tp,Industrial,1.1,0.03093346,0.030402681,0.034026806,Industrial LT rate 0.030403 does not equal residential base 0.030933 * tax ratio 1.1 = 0.034027
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Industrial,3.8370189999999997,0.01330621,0.03127599,0.05105618058799,Industrial LT rate 0.031276 does not equal residential base 0.013306 * tax ratio 3.837 = 0.051056
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Industrial,3.8370189999999997,0.01330621,0.05473298,0.05105618058799,Industrial LT rate 0.054733 does not equal residential base 0.013306 * tax ratio 3.837 = 0.051056
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Industrial,3.8370189999999997,0.01330621,0.03127599,0.05105618058799,Industrial LT rate 0.031276 does not equal residential base 0.013306 * tax ratio 3.837 = 0.051056
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Large Industrial,3.8370189999999997,0.01330621,0.03127599,0.05105618058799,Large Industrial LT rate 0.031276 does not equal residential base 0.013306 * tax ratio 3.837 = 0.051056
R06,Within-municipality rate consistency,warning,60040,Red Lake M,Large Industrial,3.8370189999999997,0.01330621,0.05473298,0.05105618058799,Large Industrial LT rate 0.054733 does not equal residential base 0.013306 * tax ratio 3.837 = 0.051056
R06,Within-municipality rate consistency,warning,60040,Red Lake M,"Industrial, NConstr.",3.8370189999999997,0.01330621,0.03127599,0.05105618058799,"Industrial, NConstr. LT rate 0.031276 does not equal residential base 0.013306 * tax ratio 3.837 = 0.051056"
R06,Within-municipality rate consistency,warning,60040,Red Lake M,"Industrial, NConstr.",3.8370189999999997,0.01330621,0.05473298,0.05105618058799,"Industrial, NConstr. LT rate 0.054733 does not equal residential base 0.013306 * tax ratio 3.837 = 0.051056"
R06,Within-municipality rate consistency,warning,60040,Red Lake M,"Large Ind., NConstr.",3.8370189999999997,0.01330621,0.03127599,0.05105618058799,"Large Ind., NConstr. LT rate 0.031276 does not equal residential base 0.013306 * tax ratio 3.837 = 0.051056"
R06,Within-municipality rate consistency,warning,60040,Red Lake M,"Large Ind., NConstr.",3.8370189999999997,0.01330621,0.05473298,0.05105618058799,"Large Ind., NConstr. LT rate 0.054733 does not equal residential base 0.013306 * tax ratio 3.837 = 0.051056"
R06,Within-municipality rate consistency,warning,47048,Renfrew T,Industrial,2.851674,0.00989448,0.02787162,0.02821583135952,Industrial LT rate 0.027872 does not equal residential base 0.009894 * tax ratio 2.8517 = 0.028216
R06,Within-municipality rate consistency,warning,47048,Renfrew T,Industrial,2.851674,0.00989448,0.02787162,0.02821583135952,Industrial LT rate 0.027872 does not equal residential base 0.009894 * tax ratio 2.8517 = 0.028216
R06,Within-municipality rate consistency,warning,47048,Renfrew T,Large Industrial,3.557666,0.00989448,0.03477183,0.03520125508368,Large Industrial LT rate 0.034772 does not equal residential base 0.009894 * tax ratio 3.5577 = 0.035201
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Commercial,2.141965,0.0132031,0.0277334,0.0282805780915,Commercial LT rate 0.027733 does not equal residential base 0.013203 * tax ratio 2.142 = 0.028281
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Commercial,2.141965,0.0132031,0.0277334,0.0282805780915,Commercial LT rate 0.027733 does not equal residential base 0.013203 * tax ratio 2.142 = 0.028281
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Parking Lot,1.583618,0.0132031,0.0205041,0.0209086668158,Parking Lot LT rate 0.020504 does not equal residential base 0.013203 * tax ratio 1.5836 = 0.020909
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Office Building,2.977696,0.0132031,0.0385542,0.0393148180576,Office Building LT rate 0.038554 does not equal residential base 0.013203 * tax ratio 2.9777 = 0.039315
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Shopping Centre,2.273836,0.0132031,0.0294408,0.030021684091600005,Shopping Centre LT rate 0.029441 does not equal residential base 0.013203 * tax ratio 2.2738 = 0.030022
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Industrial,4.606811,0.0132031,0.0596474,0.060824186314100005,Industrial LT rate 0.059647 does not equal residential base 0.013203 * tax ratio 4.6068 = 0.060824
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Industrial,4.606811,0.0132031,0.0596474,0.060824186314100005,Industrial LT rate 0.059647 does not equal residential base 0.013203 * tax ratio 4.6068 = 0.060824
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,Large Industrial,8.181817,0.0132031,0.1059354,0.10802534803270002,Large Industrial LT rate 0.105935 does not equal residential base 0.013203 * tax ratio 8.1818 = 0.108025
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,"Industrial, NConstr.",4.606811,0.0132031,0.0596474,0.060824186314100005,"Industrial, NConstr. LT rate 0.059647 does not equal residential base 0.013203 * tax ratio 4.6068 = 0.060824"
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,"Commercial, NConstr.",2.141965,0.0132031,0.0277334,0.0282805780915,"Commercial, NConstr. LT rate 0.027733 does not equal residential base 0.013203 * tax ratio 2.142 = 0.028281"
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,"Commercial, NConstr.",2.141965,0.0132031,0.0277334,0.0282805780915,"Commercial, NConstr. LT rate 0.027733 does not equal residential base 0.013203 * tax ratio 2.142 = 0.028281"
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,"Office Build., NConstr.",2.977696,0.0132031,0.0385542,0.0393148180576,"Office Build., NConstr. LT rate 0.038554 does not equal residential base 0.013203 * tax ratio 2.9777 = 0.039315"
