rule_id,rule_name,severity,MunID,Municipality,Property Class,Tax Ratio,base_lt_rate,LT/ST Tax Rate,expected_rate,detail
R06,Within-municipality rate consistency,warning,54036,Armstrong Tp,Multi-Residential,2.357735,0.00989779,0.0230217,0.02333636590565,Multi-Residential LT rate 0.023022 does not equal residential base 0.009898 * tax ratio 2.3577 = 0.023336
R06,Within-municipality rate consistency,warning,59001,Atikokan Tp,Industrial,1.9846080000000001,0.03386339,0.06643378,0.06720555470112001,Industrial LT rate 0.066434 does not equal residential base 0.033863 * tax ratio 1.9846 = 0.067206
R06,Within-municipality rate consistency,warning,59001,Atikokan Tp,Industrial,1.9846080000000001,0.03386339,0.06643378,0.06720555470112001,Industrial LT rate 0.066434 does not equal residential base 0.033863 * tax ratio 1.9846 = 0.067206
R06,Within-municipality rate consistency,warning,59001,Atikokan Tp,Large Industrial,3.225438,0.03386339,0.10796996,0.10922426491482,Large Industrial LT rate 0.10797 does not equal residential base 0.033863 * tax ratio 3.2254 = 0.109224
R06,Within-municipality rate consistency,warning,59001,Atikokan Tp,"Industrial, NConstr.",1.9846080000000001,0.03386339,0.06643378,0.06720555470112001,"Industrial, NConstr. LT rate 0.066434 does not equal residential base 0.033863 * tax ratio 1.9846 = 0.067206"
R06,Within-municipality rate consistency,warning,52028,Baldwin Tp,Managed Forest,0.25,0.01092259,0.002273,0.0027306475,Managed Forest LT rate 0.002273 does not equal residential base 0.010923 * tax ratio 0.25 = 0.002731
R06,Within-municipality rate consistency,warning,47015,Bonnechere Valley Tp,Industrial,2.7168390000000002,0.00670694,0.01810461,0.01822167616266,Industrial LT rate 0.018105 does not equal residential base 0.006707 * tax ratio 2.7168 = 0.018222
R06,Within-municipality rate consistency,warning,47015,Bonnechere Valley Tp,Industrial,2.7168390000000002,0.00670694,0.01810461,0.01822167616266,Industrial LT rate 0.018105 does not equal residential base 0.006707 * tax ratio 2.7168 = 0.018222
R06,Within-municipality rate consistency,warning,47015,Bonnechere Valley Tp,"Industrial, NConstr.",2.7168390000000002,0.00670694,0.01810461,0.01822167616266,"Industrial, NConstr. LT rate 0.018105 does not equal residential base 0.006707 * tax ratio 2.7168 = 0.018222"
R06,Within-municipality rate consistency,warning,47018,"Brudenell, Lyndoch and Raglan Tp",Industrial,2.7168390000000002,0.00578097,0.01558926,0.01570596475383,Industrial LT rate 0.015589 does not equal residential base 0.005781 * tax ratio 2.7168 = 0.015706
R06,Within-municipality rate consistency,warning,9028,Carleton Place T,Multi-Residential,2.113319,0.00709894,0.01434702,0.015002324781860001,Multi-Residential LT rate 0.014347 does not equal residential base 0.007099 * tax ratio 2.1133 = 0.015002
R06,Within-municipality rate consistency,warning,56037,Cochrane T,Multi-Residential,2.173654,0.01569216,0.033388249,0.03410932635264,Multi-Residential LT rate 0.033388 does not equal residential base 0.015692 * tax ratio 2.1737 = 0.034109
R06,Within-municipality rate consistency,warning,47096,Deep River T,Industrial,2.7168390000000002,0.0103668,0.02790503,0.028164926545200003,Industrial LT rate 0.027905 does not equal residential base 0.010367 * tax ratio 2.7168 = 0.028165
R06,Within-municipality rate consistency,warning,47096,Deep River T,Industrial,2.7168390000000002,0.0103668,0.02790503,0.028164926545200003,Industrial LT rate 0.027905 does not equal residential base 0.010367 * tax ratio 2.7168 = 0.028165
R06,Within-municipality rate consistency,warning,47096,Deep River T,"Industrial, NConstr.",2.7168390000000002,0.0103668,0.02790503,0.028164926545200003,"Industrial, NConstr. LT rate 0.027905 does not equal residential base 0.010367 * tax ratio 2.7168 = 0.028165"
R06,Within-municipality rate consistency,warning,58034,Dorion Tp,Commercial,2.468119,0.01307397,0.03149391,0.03226811376243,Commercial LT rate 0.031494 does not equal residential base 0.013074 * tax ratio 2.4681 = 0.032268
R06,Within-municipality rate consistency,warning,9007,Drummond-North Elmsley Tp,Multi-Residential,2.113319,0.00395496,0.00808664,0.008358092112240001,Multi-Residential LT rate 0.008087 does not equal residential base 0.003955 * tax ratio 2.1133 = 0.008358
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Multi-Residential,2.250615,0.01850739,0.04048879,0.041653009544849996,Multi-Residential LT rate 0.040489 does not equal residential base 0.018507 * tax ratio 2.2506 = 0.041653
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Commercial,1.94352,0.01850739,0.03487323,0.035969482612799995,Commercial LT rate 0.034873 does not equal residential base 0.018507 * tax ratio 1.9435 = 0.035969
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Commercial,1.94352,0.01850739,0.05812205,0.035969482612799995,Commercial LT rate 0.058122 does not equal residential base 0.018507 * tax ratio 1.9435 = 0.035969
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Commercial,1.94352,0.01850739,0.03487323,0.035969482612799995,Commercial LT rate 0.034873 does not equal residential base 0.018507 * tax ratio 1.9435 = 0.035969
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Parking Lot,1.94352,0.01850739,0.03487323,0.035969482612799995,Parking Lot LT rate 0.034873 does not equal residential base 0.018507 * tax ratio 1.9435 = 0.035969
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Office Building,1.94352,0.01850739,0.03487323,0.035969482612799995,Office Building LT rate 0.034873 does not equal residential base 0.018507 * tax ratio 1.9435 = 0.035969
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Industrial,2.616491,0.01850739,0.04774767,0.04842441936848999,Industrial LT rate 0.047748 does not equal residential base 0.018507 * tax ratio 2.6165 = 0.048424
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Industrial,2.616491,0.01850739,0.04774767,0.04842441936848999,Industrial LT rate 0.047748 does not equal residential base 0.018507 * tax ratio 2.6165 = 0.048424
R06,Within-municipality rate consistency,warning,59012,Fort Frances T,Large Industrial,4.663262,0.01850739,0.08509868,0.08630480850617998,Large Industrial LT rate 0.085099 does not equal residential base 0.018507 * tax ratio 4.6633 = 0.086305
